GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
8600000US85325,85325,ZCTA5 85325,639,142,29245,5019
8600000US85326,85326,ZCTA5 85326,13581,543,61385,2739
8600000US85328,85328,ZCTA5 85328,101,61,42350,25563
8600000US85331,85331,ZCTA5 85331,9812,397,90328,7794
8600000US85332,85332,ZCTA5 85332,814,176,33443,6190
8600000US85333,85333,ZCTA5 85333,163,51,28125,5202
8600000US85334,85334,ZCTA5 85334,357,146,28819,21650
8600000US85335,85335,ZCTA5 85335,8503,307,48166,3262
8600000US85336,85336,ZCTA5 85336,153,52,28586,9850
8600000US85337,85337,ZCTA5 85337,786,66,31034,5553
8600000US85338,85338,ZCTA5 85338,12877,474,69244,4150
8600000US85339,85339,ZCTA5 85339,10014,429,68758,3694
8600000US85340,85340,ZCTA5 85340,8879,467,76742,4708
8600000US85341,85341,ZCTA5 85341,0,101,,
8600000US85342,85342,ZCTA5 85342,680,100,35058,4151
8600000US85343,85343,ZCTA5 85343,43,27,65903,35284
8600000US85344,85344,ZCTA5 85344,5103,469,32814,3228
8600000US85345,85345,ZCTA5 85345,20335,415,49014,3609
8600000US85346,85346,ZCTA5 85346,2504,241,36219,6339
8600000US85347,85347,ZCTA5 85347,211,60,37375,23926
8600000US85348,85348,ZCTA5 85348,1103,194,29909,6819
8600000US85349,85349,ZCTA5 85349,6422,376,28548,4770
8600000US85350,85350,ZCTA5 85350,5554,344,31989,4800
8600000US85351,85351,ZCTA5 85351,17717,526,35010,1812
8600000US85352,85352,ZCTA5 85352,100,45,19118,8045
8600000US85353,85353,ZCTA5 85353,8318,417,50566,3556
8600000US85354,85354,ZCTA5 85354,1511,196,61803,12189
8600000US85355,85355,ZCTA5 85355,2728,251,73138,10615
8600000US85356,85356,ZCTA5 85356,1652,128,40217,5509
8600000US85357,85357,ZCTA5 85357,318,84,27663,2610
8600000US85360,85360,ZCTA5 85360,123,55,28250,30596
8600000US85361,85361,ZCTA5 85361,1738,197,51786,10490
8600000US85362,85362,ZCTA5 85362,340,96,26250,13146
8600000US85363,85363,ZCTA5 85363,2118,132,38208,4389
8600000US85364,85364,ZCTA5 85364,27676,768,40003,1979
8600000US85365,85365,ZCTA5 85365,18002,642,49473,3319
8600000US85367,85367,ZCTA5 85367,10061,449,50641,2695
8600000US85371,85371,ZCTA5 85371,249,101,25057,7126
8600000US85373,85373,ZCTA5 85373,8804,360,50249,2935
8600000US85374,85374,ZCTA5 85374,19021,629,51955,2266
8600000US85375,85375,ZCTA5 85375,16530,515,48615,2398
8600000US85377,85377,ZCTA5 85377,1413,194,102716,54121
8600000US85379,85379,ZCTA5 85379,11403,325,72907,6123
8600000US85381,85381,ZCTA5 85381,9057,315,66556,2919
8600000US85382,85382,ZCTA5 85382,15666,425,64215,2430
8600000US85383,85383,ZCTA5 85383,11151,353,103819,2507
8600000US85387,85387,ZCTA5 85387,3930,300,62982,6378
8600000US85388,85388,ZCTA5 85388,6285,263,68219,4545
8600000US85390,85390,ZCTA5 85390,4195,302,40331,5405
8600000US85392,85392,ZCTA5 85392,11063,424,64439,2475
8600000US85395,85395,ZCTA5 85395,7516,403,78974,5144
8600000US85396,85396,ZCTA5 85396,3475,307,70480,5588
8600000US85501,85501,ZCTA5 85501,5248,353,37373,4729
8600000US85530,85530,ZCTA5 85530,416,90,18750,21267
8600000US85531,85531,ZCTA5 85531,184,92,39917,21623
8600000US85533,85533,ZCTA5 85533,964,109,40417,13801
8600000US85534,85534,ZCTA5 85534,1007,110,39519,6151
8600000US85535,85535,ZCTA5 85535,4,6,,
8600000US85536,85536,ZCTA5 85536,87,62,28348,6392
8600000US85539,85539,ZCTA5 85539,1828,195,35184,6512
8600000US85540,85540,ZCTA5 85540,1301,151,58731,5678
8600000US85541,85541,ZCTA5 85541,8892,449,41263,3145
8600000US85542,85542,ZCTA5 85542,751,129,23347,6410
8600000US85543,85543,ZCTA5 85543,1256,113,40658,11237
8600000US85544,85544,ZCTA5 85544,1105,252,41493,8000
8600000US85545,85545,ZCTA5 85545,390,112,28846,6327
8600000US85546,85546,ZCTA5 85546,6250,265,44472,3878
8600000US85550,85550,ZCTA5 85550,983,190,27659,10650
8600000US85551,85551,ZCTA5 85551,141,64,62875,39824
8600000US85552,85552,ZCTA5 85552,1956,236,51845,7385
8600000US85553,85553,ZCTA5 85553,503,108,28417,8380
8600000US85554,85554,ZCTA5 85554,136,53,28750,11640
8600000US85601,85601,ZCTA5 85601,349,96,35043,8182
8600000US85602,85602,ZCTA5 85602,4153,269,39099,5041
8600000US85603,85603,ZCTA5 85603,3318,255,38629,5425
8600000US85605,85605,ZCTA5 85605,209,51,37917,11691
8600000US85606,85606,ZCTA5 85606,594,115,30893,10975
8600000US85607,85607,ZCTA5 85607,5950,383,28131,3514
8600000US85608,85608,ZCTA5 85608,0,101,,
8600000US85609,85609,ZCTA5 85609,101,94,56875,19854
8600000US85610,85610,ZCTA5 85610,512,89,38594,9372
8600000US85611,85611,ZCTA5 85611,305,98,39219,23302
8600000US85613,85613,ZCTA5 85613,934,146,51124,4479
8600000US85614,85614,ZCTA5 85614,11906,449,46675,2696
8600000US85615,85615,ZCTA5 85615,3562,266,60284,8101
8600000US85616,85616,ZCTA5 85616,2131,162,41201,4478
8600000US85617,85617,ZCTA5 85617,511,67,29509,9258
8600000US85618,85618,ZCTA5 85618,538,109,37419,12392
8600000US85619,85619,ZCTA5 85619,50,50,53750,15645
8600000US85620,85620,ZCTA5 85620,194,61,36071,10938
8600000US85621,85621,ZCTA5 85621,6231,347,29816,2955
8600000US85622,85622,ZCTA5 85622,3621,264,54297,8267
8600000US85623,85623,ZCTA5 85623,1873,221,52958,8285
8600000US85624,85624,ZCTA5 85624,536,95,38198,8284
8600000US85625,85625,ZCTA5 85625,1072,133,32946,5374
8600000US85626,85626,ZCTA5 85626,241,104,31308,21634
8600000US85627,85627,ZCTA5 85627,344,73,39167,13462
8600000US85629,85629,ZCTA5 85629,6933,318,72139,4603
8600000US85630,85630,ZCTA5 85630,1029,192,29696,16676
8600000US85631,85631,ZCTA5 85631,1599,147,39183,5722
8600000US85632,85632,ZCTA5 85632,415,71,41875,6135
8600000US85633,85633,ZCTA5 85633,24,20,23333,102593
8600000US85634,85634,ZCTA5 85634,1618,215,26214,6430
8600000US85635,85635,ZCTA5 85635,14305,453,50630,2575
8600000US85637,85637,ZCTA5 85637,439,84,56964,17736
8600000US85638,85638,ZCTA5 85638,885,93,30375,7822
8600000US85640,85640,ZCTA5 85640,185,91,80625,42378
8600000US85641,85641,ZCTA5 85641,6895,340,80625,2637
8600000US85643,85643,ZCTA5 85643,3088,241,41186,6925
8600000US85645,85645,ZCTA5 85645,638,115,49100,18273
8600000US85646,85646,ZCTA5 85646,537,146,64358,29592
8600000US85648,85648,ZCTA5 85648,4998,329,46090,5054
8600000US85650,85650,ZCTA5 85650,5908,310,79637,7696
8600000US85653,85653,ZCTA5 85653,4314,288,50575,3296
8600000US85654,85654,ZCTA5 85654,91,53,8977,570
8600000US85658,85658,ZCTA5 85658,2794,244,81379,4195
8600000US85701,85701,ZCTA5 85701,2519,163,29262,4059
8600000US85704,85704,ZCTA5 85704,13939,426,55904,2346
8600000US85705,85705,ZCTA5 85705,24116,624,25350,914
8600000US85706,85706,ZCTA5 85706,16299,385,29883,2053
8600000US85707,85707,ZCTA5 85707,42,50,45481,46698
8600000US85708,85708,ZCTA5 85708,904,142,50482,4984
8600000US85710,85710,ZCTA5 85710,25362,486,42423,1341
8600000US85711,85711,ZCTA5 85711,17307,496,36189,1900
8600000US85712,85712,ZCTA5 85712,15624,560,32641,2386
8600000US85713,85713,ZCTA5 85713,16744,520,31992,1721
8600000US85714,85714,ZCTA5 85714,4673,333,26683,3543
8600000US85715,85715,ZCTA5 85715,8480,284,55321,5402
8600000US85716,85716,ZCTA5 85716,16130,515,32370,1614
8600000US85718,85718,ZCTA5 85718,13504,416,75818,4708
8600000US85719,85719,ZCTA5 85719,17198,576,29298,2661
8600000US85723,85723,ZCTA5 85723,0,101,,
8600000US85724,85724,ZCTA5 85724,0,101,,
8600000US85726,85726,ZCTA5 85726,0,101,,
8600000US85730,85730,ZCTA5 85730,15051,362,49648,2018
8600000US85735,85735,ZCTA5 85735,3732,274,46606,6169
8600000US85736,85736,ZCTA5 85736,1672,199,37401,8256
8600000US85737,85737,ZCTA5 85737,8282,294,83314,4308
8600000US85739,85739,ZCTA5 85739,8100,431,57044,3597
8600000US85741,85741,ZCTA5 85741,12730,302,55714,2596
8600000US85742,85742,ZCTA5 85742,9069,281,69879,4733
8600000US85743,85743,ZCTA5 85743,10698,399,67434,3127
8600000US85745,85745,ZCTA5 85745,15329,455,49662,5518
8600000US85746,85746,ZCTA5 85746,13530,352,45096,2049
8600000US85747,85747,ZCTA5 85747,7714,347,78212,4949
8600000US85748,85748,ZCTA5 85748,7712,176,66617,4492
8600000US85749,85749,ZCTA5 85749,7684,175,82069,5966
8600000US85750,85750,ZCTA5 85750,11261,323,80900,5127
8600000US85755,85755,ZCTA5 85755,6467,295,68892,10510
8600000US85756,85756,ZCTA5 85756,8958,364,47150,2892
8600000US85757,85757,ZCTA5 85757,5121,244,49919,2561
8600000US85901,85901,ZCTA5 85901,6793,415,39565,5090
8600000US85911,85911,ZCTA5 85911,401,90,24844,19096
8600000US85912,85912,ZCTA5 85912,27,43,,
8600000US85920,85920,ZCTA5 85920,242,77,41447,11962
8600000US85922,85922,ZCTA5 85922,20,14,48000,62903
8600000US85923,85923,ZCTA5 85923,269,100,41536,4901
8600000US85924,85924,ZCTA5 85924,983,147,29971,4489
8600000US85925,85925,ZCTA5 85925,1560,193,50071,8047
8600000US85926,85926,ZCTA5 85926,61,56,53693,35166
8600000US85927,85927,ZCTA5 85927,110,77,37622,2394
8600000US85928,85928,ZCTA5 85928,308,149,51000,35891
8600000US85929,85929,ZCTA5 85929,3608,423,46161,17937
8600000US85930,85930,ZCTA5 85930,144,42,45577,24118
8600000US85931,85931,ZCTA5 85931,89,47,32083,16097
8600000US85932,85932,ZCTA5 85932,215,110,21607,38132
8600000US85933,85933,ZCTA5 85933,1051,273,53328,19316
8600000US85934,85934,ZCTA5 85934,181,108,23293,11899
8600000US85935,85935,ZCTA5 85935,2431,285,57612,15411
8600000US85936,85936,ZCTA5 85936,1260,182,39339,6196
8600000US85937,85937,ZCTA5 85937,2236,288,51904,10635
8600000US85938,85938,ZCTA5 85938,1121,165,38029,11181
8600000US85939,85939,ZCTA5 85939,1400,164,52150,3051
8600000US85940,85940,ZCTA5 85940,348,74,44750,14226
8600000US85941,85941,ZCTA5 85941,2417,198,25839,5764
8600000US85942,85942,ZCTA5 85942,0,101,,
8600000US86001,86001,ZCTA5 86001,16467,638,48424,4019
8600000US86003,86003,ZCTA5 86003,10,15,,
8600000US86004,86004,ZCTA5 86004,13533,492,57514,3168
8600000US86011,86011,ZCTA5 86011,232,84,14583,15960
8600000US86015,86015,ZCTA5 86015,22,35,,
8600000US86016,86016,ZCTA5 86016,26,15,26875,64946
8600000US86017,86017,ZCTA5 86017,301,132,65660,15396
8600000US86018,86018,ZCTA5 86018,212,55,57500,13896
8600000US86020,86020,ZCTA5 86020,529,98,24271,9494
8600000US86021,86021,ZCTA5 86021,744,99,37039,11921
8600000US86022,86022,ZCTA5 86022,609,111,37173,5376
8600000US86023,86023,ZCTA5 86023,433,132,53750,22452
8600000US86024,86024,ZCTA5 86024,277,109,35069,24379
8600000US86025,86025,ZCTA5 86025,1991,206,48036,8936
8600000US86028,86028,ZCTA5 86028,0,101,,
8600000US86029,86029,ZCTA5 86029,46,56,14630,105575
8600000US86030,86030,ZCTA5 86030,460,104,34063,8615
8600000US86031,86031,ZCTA5 86031,525,73,29417,6313
8600000US86032,86032,ZCTA5 86032,470,101,46111,11604
8600000US86033,86033,ZCTA5 86033,2100,202,21976,3690
8600000US86034,86034,ZCTA5 86034,593,99,30250,7399
8600000US86035,86035,ZCTA5 86035,438,72,27222,6664
8600000US86036,86036,ZCTA5 86036,220,72,37976,41129
8600000US86038,86038,ZCTA5 86038,19,30,,
8600000US86039,86039,ZCTA5 86039,477,96,24196,5723
8600000US86040,86040,ZCTA5 86040,3412,303,56125,12565
8600000US86042,86042,ZCTA5 86042,552,109,44620,6799
8600000US86043,86043,ZCTA5 86043,442,104,22656,10321
8600000US86044,86044,ZCTA5 86044,1016,90,28462,4338
8600000US86045,86045,ZCTA5 86045,2749,198,46314,4962
8600000US86046,86046,ZCTA5 86046,2354,259,43750,5641
8600000US86047,86047,ZCTA5 86047,4367,247,39346,6562
8600000US86052,86052,ZCTA5 86052,18,19,32045,69673
8600000US86053,86053,ZCTA5 86053,543,66,32464,12506
8600000US86054,86054,ZCTA5 86054,455,61,24141,5638
8600000US86301,86301,ZCTA5 86301,9549,416,41321,2430
8600000US86303,86303,ZCTA5 86303,8576,390,45716,3103
8600000US86305,86305,ZCTA5 86305,8331,373,55888,6036
8600000US86313,86313,ZCTA5 86313,0,101,,
8600000US86314,86314,ZCTA5 86314,12873,532,41692,1799
8600000US86315,86315,ZCTA5 86315,2356,264,56992,7544
8600000US86320,86320,ZCTA5 86320,417,88,25107,7821
8600000US86321,86321,ZCTA5 86321,866,87,57574,6372
8600000US86322,86322,ZCTA5 86322,4192,325,37647,3875
8600000US86323,86323,ZCTA5 86323,6578,408,44381,3799
8600000US86324,86324,ZCTA5 86324,1657,230,41682,9587
8600000US86325,86325,ZCTA5 86325,2004,321,59054,15710
8600000US86326,86326,ZCTA5 86326,10791,487,40616,2491
8600000US86327,86327,ZCTA5 86327,3857,293,48666,4061
8600000US86329,86329,ZCTA5 86329,312,142,40365,17743
8600000US86331,86331,ZCTA5 86331,282,97,51071,22374
8600000US86332,86332,ZCTA5 86332,786,110,34878,6765
8600000US86333,86333,ZCTA5 86333,2300,263,31098,8620
8600000US86334,86334,ZCTA5 86334,1496,280,42241,11266
8600000US86335,86335,ZCTA5 86335,2116,269,40037,10805
8600000US86336,86336,ZCTA5 86336,5982,342,50285,4998
8600000US86337,86337,ZCTA5 86337,409,79,33009,5587
8600000US86338,86338,ZCTA5 86338,199,54,29375,13203
8600000US86343,86343,ZCTA5 86343,30,15,36667,33950
8600000US86351,86351,ZCTA5 86351,3448,250,58765,11038
8600000US86401,86401,ZCTA5 86401,9225,368,49267,2745
8600000US86403,86403,ZCTA5 86403,6577,357,39444,3394
8600000US86404,86404,ZCTA5 86404,6781,344,44828,3785
8600000US86406,86406,ZCTA5 86406,10563,372,46176,4089
8600000US86409,86409,ZCTA5 86409,11148,551,35423,2176
8600000US86411,86411,ZCTA5 86411,54,32,37500,65806
8600000US86413,86413,ZCTA5 86413,4534,304,36319,5124
8600000US86426,86426,ZCTA5 86426,6402,355,44268,4454
8600000US86429,86429,ZCTA5 86429,3050,288,40427,6451
8600000US86431,86431,ZCTA5 86431,166,87,21250,16539
8600000US86432,86432,ZCTA5 86432,889,168,32031,8390
8600000US86433,86433,ZCTA5 86433,76,55,23750,55456
8600000US86434,86434,ZCTA5 86434,221,47,37083,24433
8600000US86435,86435,ZCTA5 86435,95,35,32750,14605
8600000US86436,86436,ZCTA5 86436,727,244,35306,8134
8600000US86437,86437,ZCTA5 86437,58,49,80606,50435
8600000US86438,86438,ZCTA5 86438,277,102,27750,5944
8600000US86440,86440,ZCTA5 86440,2877,295,41274,6691
8600000US86441,86441,ZCTA5 86441,1024,236,27313,4436
8600000US86442,86442,ZCTA5 86442,14026,489,38472,2385
8600000US86443,86443,ZCTA5 86443,0,101,,
8600000US86444,86444,ZCTA5 86444,478,154,38558,14605
8600000US86445,86445,ZCTA5 86445,146,96,22344,50201
8600000US86502,86502,ZCTA5 86502,377,60,16359,5716
8600000US86503,86503,ZCTA5 86503,2628,235,28333,6705
8600000US86504,86504,ZCTA5 86504,1417,173,40360,6718
8600000US86505,86505,ZCTA5 86505,1972,127,25172,2382
8600000US86506,86506,ZCTA5 86506,358,59,21184,4641
8600000US86507,86507,ZCTA5 86507,472,72,17155,5991
8600000US86508,86508,ZCTA5 86508,256,50,18750,8177
8600000US86510,86510,ZCTA5 86510,1425,107,21234,2199
8600000US86511,86511,ZCTA5 86511,762,149,21615,4820
8600000US86512,86512,ZCTA5 86512,634,80,32500,8004
8600000US86514,86514,ZCTA5 86514,770,85,18478,2770
8600000US86515,86515,ZCTA5 86515,1251,168,32241,15864
8600000US86520,86520,ZCTA5 86520,533,70,14517,2568
8600000US86535,86535,ZCTA5 86535,268,46,17500,8247
8600000US86538,86538,ZCTA5 86538,480,69,33571,8537
8600000US86540,86540,ZCTA5 86540,229,48,15605,1885
8600000US86544,86544,ZCTA5 86544,353,56,26607,9508
8600000US86545,86545,ZCTA5 86545,386,63,24327,4012
8600000US86547,86547,ZCTA5 86547,270,57,23500,10271
8600000US86556,86556,ZCTA5 86556,350,55,20000,8026
8600000US87001,87001,ZCTA5 87001,731,75,51417,12767
8600000US87002,87002,ZCTA5 87002,8430,397,35970,1537
8600000US87004,87004,ZCTA5 87004,3586,240,42532,4487
8600000US87005,87005,ZCTA5 87005,182,76,31563,13877
8600000US87006,87006,ZCTA5 87006,236,77,52667,32078
8600000US87007,87007,ZCTA5 87007,187,64,25721,7358
8600000US87008,87008,ZCTA5 87008,1210,119,98013,17915
8600000US87010,87010,ZCTA5 87010,376,140,64286,27283
8600000US87011,87011,ZCTA5 87011,14,22,20909,1331
8600000US87012,87012,ZCTA5 87012,114,50,34375,24651
8600000US87013,87013,ZCTA5 87013,1452,135,25881,2250
8600000US87014,87014,ZCTA5 87014,320,142,50376,9143
8600000US87015,87015,ZCTA5 87015,5057,350,59580,6818
8600000US87016,87016,ZCTA5 87016,1105,204,38603,9891
8600000US87017,87017,ZCTA5 87017,186,48,42500,10559
8600000US87018,87018,ZCTA5 87018,126,37,18333,9342
8600000US87020,87020,ZCTA5 87020,3628,238,39080,2631
8600000US87021,87021,ZCTA5 87021,943,218,27952,5171
8600000US87022,87022,ZCTA5 87022,238,67,25536,28344
8600000US87023,87023,ZCTA5 87023,136,60,33500,10964
8600000US87024,87024,ZCTA5 87024,594,65,44813,7549
8600000US87025,87025,ZCTA5 87025,520,89,67857,13489
8600000US87026,87026,ZCTA5 87026,1114,152,30972,4114
8600000US87027,87027,ZCTA5 87027,114,61,45259,22865
8600000US87028,87028,ZCTA5 87028,88,57,31538,52540
8600000US87029,87029,ZCTA5 87029,157,54,40139,27082
8600000US87031,87031,ZCTA5 87031,15240,355,41764,2263
8600000US87032,87032,ZCTA5 87032,27,43,,
8600000US87034,87034,ZCTA5 87034,449,71,35050,4409
8600000US87035,87035,ZCTA5 87035,2676,275,30439,7275
8600000US87036,87036,ZCTA5 87036,655,134,22688,6859
8600000US87037,87037,ZCTA5 87037,286,94,21250,9227
8600000US87038,87038,ZCTA5 87038,195,64,25547,5016
8600000US87040,87040,ZCTA5 87040,133,46,36528,21433
8600000US87041,87041,ZCTA5 87041,316,84,28750,13632
8600000US87042,87042,ZCTA5 87042,1432,192,47153,7555
8600000US87043,87043,ZCTA5 87043,2471,221,84159,13450
8600000US87044,87044,ZCTA5 87044,241,86,51544,4680
8600000US87045,87045,ZCTA5 87045,369,100,16181,13393
8600000US87046,87046,ZCTA5 87046,11,15,68036,84185
8600000US87047,87047,ZCTA5 87047,2020,203,72708,9940
8600000US87048,87048,ZCTA5 87048,3539,206,91097,7688
8600000US87049,87049,ZCTA5 87049,204,80,23587,18707
8600000US87051,87051,ZCTA5 87051,219,99,31313,13852
8600000US87052,87052,ZCTA5 87052,546,66,40179,7729
8600000US87053,87053,ZCTA5 87053,296,57,43000,10185
8600000US87056,87056,ZCTA5 87056,460,115,80288,16897
8600000US87059,87059,ZCTA5 87059,3909,271,75725,9515
8600000US87061,87061,ZCTA5 87061,159,106,12477,78414
8600000US87062,87062,ZCTA5 87062,516,137,23382,26103
8600000US87063,87063,ZCTA5 87063,85,44,24943,8132
8600000US87064,87064,ZCTA5 87064,92,43,23214,5195
8600000US87068,87068,ZCTA5 87068,1841,160,60950,9354
8600000US87070,87070,ZCTA5 87070,37,21,45375,55797
8600000US87072,87072,ZCTA5 87072,157,41,29917,11604
8600000US87083,87083,ZCTA5 87083,228,37,64583,7173
8600000US87102,87102,ZCTA5 87102,9007,418,26440,2302
8600000US87104,87104,ZCTA5 87104,5275,269,47561,4982
8600000US87105,87105,ZCTA5 87105,19532,570,37864,1971
8600000US87106,87106,ZCTA5 87106,11812,316,32210,1795
8600000US87107,87107,ZCTA5 87107,12447,447,44141,4982
8600000US87108,87108,ZCTA5 87108,16126,429,29045,2282
8600000US87109,87109,ZCTA5 87109,18388,484,42058,2190
8600000US87110,87110,ZCTA5 87110,17938,346,49215,2187
8600000US87111,87111,ZCTA5 87111,26021,380,62023,2318
8600000US87112,87112,ZCTA5 87112,19068,318,47243,3028
8600000US87113,87113,ZCTA5 87113,5941,276,62008,4389
8600000US87114,87114,ZCTA5 87114,22732,447,64693,2121
8600000US87116,87116,ZCTA5 87116,1389,164,43271,9179
8600000US87117,87117,ZCTA5 87117,9,15,,
8600000US87120,87120,ZCTA5 87120,21846,278,64448,2585
8600000US87121,87121,ZCTA5 87121,21470,432,43783,2391
8600000US87122,87122,ZCTA5 87122,6936,262,120213,5101
8600000US87123,87123,ZCTA5 87123,17379,393,42364,2467
8600000US87124,87124,ZCTA5 87124,18850,398,53782,3883
8600000US87144,87144,ZCTA5 87144,12489,375,65538,3992
8600000US87301,87301,ZCTA5 87301,6521,443,47806,4650
8600000US87305,87305,ZCTA5 87305,692,113,28066,4737
8600000US87310,87310,ZCTA5 87310,244,47,28958,8827
8600000US87311,87311,ZCTA5 87311,678,84,19942,8579
8600000US87312,87312,ZCTA5 87312,103,64,25430,14367
8600000US87313,87313,ZCTA5 87313,1250,95,25568,5655
8600000US87315,87315,ZCTA5 87315,30,45,36111,715
8600000US87316,87316,ZCTA5 87316,282,77,24063,5945
8600000US87317,87317,ZCTA5 87317,425,138,25869,6040
8600000US87319,87319,ZCTA5 87319,515,117,21250,8494
8600000US87320,87320,ZCTA5 87320,165,36,30417,11098
8600000US87321,87321,ZCTA5 87321,646,133,28750,19942
8600000US87322,87322,ZCTA5 87322,32,26,29000,66215
8600000US87323,87323,ZCTA5 87323,1241,182,26178,1886
8600000US87325,87325,ZCTA5 87325,821,67,35685,4656
8600000US87326,87326,ZCTA5 87326,510,88,27105,11317
8600000US87327,87327,ZCTA5 87327,1814,169,30942,7440
8600000US87328,87328,ZCTA5 87328,739,81,24492,5002
8600000US87347,87347,ZCTA5 87347,110,67,57931,20245
8600000US87357,87357,ZCTA5 87357,192,49,24167,14218
8600000US87364,87364,ZCTA5 87364,336,57,24286,11606
8600000US87375,87375,ZCTA5 87375,727,127,25444,6111
8600000US87401,87401,ZCTA5 87401,15236,468,49146,2250
8600000US87402,87402,ZCTA5 87402,3939,229,73074,3928
8600000US87410,87410,ZCTA5 87410,6110,337,55560,10479
8600000US87412,87412,ZCTA5 87412,409,106,29855,27752
8600000US87413,87413,ZCTA5 87413,5162,283,48382,4854
8600000US87415,87415,ZCTA5 87415,741,156,73052,17924
8600000US87416,87416,ZCTA5 87416,1424,139,44797,10742
8600000US87417,87417,ZCTA5 87417,1954,223,49236,13609
8600000US87418,87418,ZCTA5 87418,469,75,53021,27117
8600000US87419,87419,ZCTA5 87419,159,85,79659,50420
8600000US87420,87420,ZCTA5 87420,3586,237,31304,5989
8600000US87421,87421,ZCTA5 87421,529,110,46141,21047
8600000US87455,87455,ZCTA5 87455,527,60,25472,2484
8600000US87461,87461,ZCTA5 87461,400,62,23167,4092
8600000US87499,87499,ZCTA5 87499,138,65,40000,16960
8600000US87501,87501,ZCTA5 87501,8363,352,57902,3258
8600000US87505,87505,ZCTA5 87505,14191,486,49564,2603
8600000US87506,87506,ZCTA5 87506,5475,265,69306,7558
8600000US87507,87507,ZCTA5 87507,17287,498,44795,2846
8600000US87508,87508,ZCTA5 87508,7128,269,76697,6096
8600000US87510,87510,ZCTA5 87510,286,96,100204,89122
8600000US87511,87511,ZCTA5 87511,894,169,49674,8747
8600000US87512,87512,ZCTA5 87512,94,71,53750,95721
8600000US87513,87513,ZCTA5 87513,210,89,24167,46240
8600000US87514,87514,ZCTA5 87514,605,179,45496,27764
8600000US87515,87515,ZCTA5 87515,175,87,28518,7166
8600000US87516,87516,ZCTA5 87516,55,32,60625,54523
8600000US87517,87517,ZCTA5 87517,97,59,24042,8616
8600000US87518,87518,ZCTA5 87518,19,29,,
8600000US87519,87519,ZCTA5 87519,233,91,28646,21643
8600000US87520,87520,ZCTA5 87520,773,128,38542,8213
8600000US87521,87521,ZCTA5 87521,304,86,27500,16858
8600000US87522,87522,ZCTA5 87522,1274,148,36250,11485
8600000US87523,87523,ZCTA5 87523,196,74,20083,3783
8600000US87524,87524,ZCTA5 87524,70,55,12059,8065
8600000US87525,87525,ZCTA5 87525,19,17,31806,75320
8600000US87527,87527,ZCTA5 87527,471,128,17734,21654
8600000US87528,87528,ZCTA5 87528,960,106,41304,6037
8600000US87529,87529,ZCTA5 87529,1744,257,42279,7769
8600000US87530,87530,ZCTA5 87530,305,89,39568,12189
8600000US87531,87531,ZCTA5 87531,240,110,42660,55421
8600000US87532,87532,ZCTA5 87532,6786,262,42680,2984
8600000US87533,87533,ZCTA5 87533,69,30,43229,29931
8600000US87535,87535,ZCTA5 87535,336,143,37750,26668
8600000US87537,87537,ZCTA5 87537,1067,215,35875,17286
8600000US87538,87538,ZCTA5 87538,189,122,47958,53299
8600000US87539,87539,ZCTA5 87539,152,79,29167,50200
8600000US87540,87540,ZCTA5 87540,537,139,34598,39340
8600000US87543,87543,ZCTA5 87543,278,137,24891,48112
8600000US87544,87544,ZCTA5 87544,7484,231,104914,5633
8600000US87548,87548,ZCTA5 87548,356,104,53155,38717
8600000US87549,87549,ZCTA5 87549,340,153,39207,10536
8600000US87551,87551,ZCTA5 87551,145,77,52589,50040
8600000US87552,87552,ZCTA5 87552,1818,260,37132,6717
8600000US87553,87553,ZCTA5 87553,488,71,31300,4172
8600000US87554,87554,ZCTA5 87554,40,32,7727,1956
8600000US87556,87556,ZCTA5 87556,843,139,30609,7242
8600000US87557,87557,ZCTA5 87557,2408,324,41447,8538
8600000US87558,87558,ZCTA5 87558,265,89,47750,21190
8600000US87560,87560,ZCTA5 87560,561,144,27188,12247
8600000US87562,87562,ZCTA5 87562,178,75,26944,50333
8600000US87564,87564,ZCTA5 87564,152,89,38816,25796
8600000US87565,87565,ZCTA5 87565,78,49,27361,7710
8600000US87566,87566,ZCTA5 87566,953,102,41691,5261
8600000US87567,87567,ZCTA5 87567,566,129,26081,11265
8600000US87569,87569,ZCTA5 87569,149,75,24261,24921
8600000US87571,87571,ZCTA5 87571,4605,378,34137,5424
8600000US87573,87573,ZCTA5 87573,0,92,,
8600000US87574,87574,ZCTA5 87574,17,27,,
8600000US87575,87575,ZCTA5 87575,292,132,41964,13322
8600000US87577,87577,ZCTA5 87577,20,21,55938,159054
8600000US87578,87578,ZCTA5 87578,267,103,35982,14068
8600000US87579,87579,ZCTA5 87579,306,102,21731,23784
8600000US87580,87580,ZCTA5 87580,231,123,33273,4789
8600000US87581,87581,ZCTA5 87581,73,45,11705,28239
8600000US87582,87582,ZCTA5 87582,590,153,34925,11488
8600000US87583,87583,ZCTA5 87583,58,46,26250,33669
8600000US87701,87701,ZCTA5 87701,7877,427,32176,3793
8600000US87710,87710,ZCTA5 87710,734,136,45901,1980
8600000US87711,87711,ZCTA5 87711,313,95,26567,10446
8600000US87712,87712,ZCTA5 87712,39,55,,
8600000US87713,87713,ZCTA5 87713,80,61,28793,74894
8600000US87714,87714,ZCTA5 87714,532,125,28975,7151
